File,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,LBP_10,LBP_11,LBP_12,LBP_13,LBP_14,LBP_15,LBP_16,LBP_17,LBP_18,LBP_19,LBP_20,LBP_21,LBP_22,LBP_23,LBP_24,LBP_25,LBP_26,LBP_27,LBP_28,LBP_29,LBP_30,LBP_31,LBP_32,LBP_33,LBP_34,LBP_35,LBP_36,LBP_37,LBP_38,LBP_39,LBP_40,LBP_41,LBP_42,LBP_43,LBP_44,LBP_45,LBP_46,LBP_47,LBP_48,LBP_49,LBP_50,LBP_51,LBP_52,LBP_53,LBP_54,LBP_55,LBP_56,LBP_57,LBP_58,LBP_59,LBP_60,LBP_61,LBP_62,LBP_63,LBP_64,LBP_65,LBP_66,LBP_67,LBP_68,LBP_69,LBP_70,LBP_71,LBP_72,LBP_73,LBP_74,LBP_75,LBP_76,LBP_77,LBP_78,LBP_79,LBP_80,LBP_81,LBP_82,LBP_83,LBP_84,LBP_85,LBP_86,LBP_87,LBP_88,LBP_89,LBP_90,LBP_91,LBP_92,LBP_93,LBP_94,LBP_95,LBP_96,LBP_97,LBP_98,LBP_99,LBP_100,LBP_101,LBP_102,LBP_103,LBP_104,LBP_105,LBP_106,LBP_107,LBP_108,LBP_109,LBP_110,LBP_111,LBP_112,LBP_113,LBP_114,LBP_115,LBP_116,LBP_117,LBP_118,LBP_119,LBP_120,LBP_121,LBP_122,LBP_123,LBP_124,LBP_125,LBP_126,LBP_127,LBP_128,LBP_129,LBP_130,LBP_131,LBP_132,LBP_133,LBP_134,LBP_135,LBP_136,LBP_137,LBP_138,LBP_139,LBP_140,LBP_141,LBP_142,LBP_143,LBP_144,LBP_145,LBP_146,LBP_147,LBP_148,LBP_149,LBP_150,LBP_151,LBP_152,LBP_153,LBP_154,LBP_155,LBP_156,LBP_157,LBP_158,LBP_159,LBP_160,LBP_161,LBP_162,LBP_163,LBP_164,LBP_165,LBP_166,LBP_167,LBP_168,LBP_169,LBP_170,LBP_171,LBP_172,LBP_173,LBP_174,LBP_175,LBP_176,LBP_177,LBP_178,LBP_179,LBP_180,LBP_181,LBP_182,LBP_183,LBP_184,LBP_185,LBP_186,LBP_187,LBP_188,LBP_189,LBP_190,LBP_191,LBP_192,LBP_193,LBP_194,LBP_195,LBP_196,LBP_197,LBP_198,LBP_199,LBP_200,LBP_201,LBP_202,LBP_203,LBP_204,LBP_205,LBP_206,LBP_207,LBP_208,LBP_209,LBP_210,LBP_211,LBP_212,LBP_213,LBP_214,LBP_215,LBP_216,LBP_217,LBP_218,LBP_219,LBP_220,LBP_221,LBP_222,LBP_223,LBP_224,LBP_225,LBP_226,LBP_227,LBP_228,LBP_229,LBP_230,LBP_231,LBP_232,LBP_233,LBP_234,LBP_235,LBP_236,LBP_237,LBP_238,LBP_239,LBP_240,LBP_241,LBP_242,LBP_243,LBP_244,LBP_245,LBP_246,LBP_247,LBP_248,LBP_249,LBP_250,LBP_251,LBP_252,LBP_253,LBP_254,LBP_255,LBP_256,class
Lateral Femur of G3_34.jpg,353,109,5,65,204,11,77,237,6,4,0,1,102,13,60,134,128,32,2,6,24,0,7,13,62,8,0,7,199,10,141,154,4,2,1,4,2,0,2,5,1,0,0,0,1,0,0,0,65,8,1,7,12,0,6,8,133,16,3,3,277,10,175,141,211,12,3,6,75,1,22,21,3,0,0,0,22,0,8,6,33,2,0,0,1,0,0,0,11,1,0,1,18,0,1,2,77,6,3,5,27,0,8,9,2,0,1,0,3,0,5,1,246,16,4,8,13,0,9,5,369,9,4,5,338,2,115,33,7,69,0,134,6,14,3,361,0,3,0,0,4,7,2,184,2,14,0,9,0,0,0,9,4,4,0,5,5,7,3,141,0,1,0,3,0,1,0,11,0,0,0,0,0,0,0,6,2,9,0,11,0,0,0,11,2,7,0,25,1,4,1,191,101,204,2,231,14,19,6,314,1,2,0,3,5,4,7,98,7,14,0,4,1,0,1,3,4,10,0,2,8,3,3,38,71,117,2,154,11,5,5,105,3,2,0,6,3,5,6,94,173,182,1,158,6,1,4,30,192,155,5,175,140,45,77,632,Grade 3
Lateral Femur of G3_35.jpg,367,133,3,79,234,26,76,216,6,6,0,0,85,6,60,156,134,38,6,15,16,2,8,11,69,16,0,7,205,16,114,171,5,3,0,2,4,1,2,4,0,0,0,0,3,0,0,3,73,18,0,8,9,0,9,8,111,14,1,14,265,3,153,146,241,20,5,13,76,3,20,26,2,0,0,0,22,0,8,7,27,1,0,1,0,0,1,1,8,0,0,0,9,1,6,4,68,9,1,4,21,0,8,9,4,1,0,0,9,2,6,1,222,17,7,14,24,0,14,8,266,4,6,4,277,6,115,32,11,77,0,115,3,7,1,276,0,3,0,4,2,7,2,174,1,14,0,13,2,1,1,13,1,6,0,9,3,11,0,121,0,1,0,2,0,0,0,8,0,0,0,0,0,0,0,7,2,6,0,9,0,0,0,4,1,10,0,24,4,5,2,207,77,236,1,256,16,23,11,322,2,9,0,6,7,10,7,109,10,16,1,12,0,1,0,6,5,8,0,7,7,4,5,52,70,119,0,138,9,5,9,140,2,4,0,1,1,4,11,104,139,179,2,142,6,2,5,35,158,148,0,162,120,50,126,713,Grade 3
Lateral Femur of G3_36.jpg,389,164,9,88,169,16,93,232,6,4,0,2,86,11,86,167,156,34,2,11,12,0,10,14,63,16,0,10,234,12,172,161,11,5,0,4,2,1,5,6,0,0,0,0,1,0,0,4,84,10,5,2,12,0,7,5,118,14,0,9,297,6,196,122,181,21,4,12,38,0,24,11,2,1,0,1,22,0,8,3,17,2,0,0,0,0,0,0,7,0,0,1,9,0,2,4,103,11,5,8,16,1,11,8,1,0,0,0,6,0,8,7,222,7,3,7,11,0,9,1,272,4,8,12,225,1,119,39,13,75,0,119,3,12,0,215,1,1,0,2,3,10,2,170,4,14,0,18,0,2,0,2,2,2,0,10,4,8,4,140,0,1,0,1,0,0,0,6,0,0,0,0,0,0,1,9,2,11,0,9,0,1,0,6,4,10,0,9,5,6,6,161,91,226,2,280,17,13,8,227,1,7,0,3,10,10,6,126,12,13,1,5,0,1,3,1,5,6,0,3,10,2,4,33,99,226,4,213,9,2,13,120,3,7,0,2,7,7,7,130,171,219,3,118,7,0,2,27,166,146,5,133,138,35,118,604,Grade 3
Lateral Femur of G3_37.jpg,378,136,8,92,232,17,89,255,8,1,0,1,79,7,69,138,131,16,4,14,22,0,6,4,78,16,1,2,233,11,119,149,2,0,1,3,2,0,2,6,0,0,0,0,0,0,2,0,74,18,1,11,11,0,5,5,145,11,4,10,266,10,155,148,205,14,3,11,67,2,15,7,4,1,0,0,13,0,8,7,23,1,0,0,1,0,0,0,7,1,0,0,21,0,3,0,89,5,2,7,26,0,8,10,2,0,0,0,6,2,7,5,209,13,5,1,10,0,7,5,310,5,7,10,297,4,118,49,11,83,0,152,2,17,2,342,1,2,0,1,2,4,2,220,3,16,0,22,0,0,0,9,5,7,0,11,6,6,1,143,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,3,1,5,0,10,0,0,0,8,2,10,0,22,4,9,2,155,78,232,2,289,13,26,18,280,1,6,0,5,5,9,5,117,8,16,1,5,0,1,0,1,2,3,1,6,15,2,4,36,61,111,1,151,14,1,12,125,2,2,0,3,7,2,9,107,140,142,3,138,3,1,3,38,174,130,6,167,117,28,95,669,Grade 3
Lateral Femur of G3_38.jpg,352,153,7,68,212,21,76,251,7,1,0,1,74,7,92,181,141,32,0,15,30,2,7,12,82,16,0,10,219,10,147,173,11,3,0,6,3,0,0,8,0,0,0,0,1,0,3,4,63,16,2,6,9,1,4,6,103,19,2,14,199,3,179,137,175,13,3,12,48,2,10,21,4,0,0,0,16,0,18,8,31,2,0,0,1,0,1,0,9,0,0,0,14,0,5,3,92,7,1,2,14,0,6,6,0,0,0,0,12,0,7,8,270,19,3,10,12,0,9,4,273,5,2,4,244,2,122,37,1,79,0,106,4,15,1,245,0,3,0,3,3,4,2,193,1,18,0,14,0,0,1,6,3,5,0,11,2,6,3,135,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,5,0,7,0,10,0,0,0,3,0,9,0,20,6,5,5,146,78,246,2,195,25,16,6,256,2,6,0,1,10,4,2,129,11,11,0,3,0,0,0,0,6,14,0,6,9,3,10,36,112,192,1,185,6,5,11,140,1,3,0,2,10,3,8,122,209,231,0,139,7,1,5,39,184,157,4,167,140,32,113,629,Grade 3
Lateral Femur of G3_39.jpg,427,88,9,60,297,32,83,201,19,1,0,1,98,8,45,98,85,9,2,12,11,1,3,3,70,7,0,2,178,1,79,89,11,1,0,0,1,1,4,2,1,0,0,0,5,0,0,1,77,5,4,11,9,0,3,10,201,13,9,15,291,6,117,124,266,7,6,7,73,2,16,17,9,0,0,1,20,0,5,5,22,0,0,0,1,0,0,0,14,1,0,0,9,0,3,0,79,7,0,4,15,0,7,3,2,0,0,0,8,1,4,0,220,9,6,7,8,0,6,1,532,7,18,17,308,0,107,42,12,74,0,219,8,23,1,582,0,1,0,0,2,2,2,183,1,5,0,10,0,0,0,11,3,10,0,10,3,7,4,111,1,2,0,4,0,0,0,14,0,0,0,2,0,0,0,9,0,6,0,18,0,0,0,12,9,11,0,37,2,7,4,257,107,190,0,269,24,8,17,319,6,1,0,3,13,6,3,90,5,8,1,5,0,0,1,2,6,3,0,9,4,1,3,13,63,73,2,145,10,4,5,107,1,0,0,9,3,3,4,82,104,98,3,132,2,1,2,42,194,115,11,213,86,22,57,569,Grade 3
Lateral Femur of G3_4.jpg,375,127,7,70,233,13,84,225,9,1,0,0,85,10,65,137,130,17,4,11,26,0,11,8,78,11,2,3,255,11,125,163,7,5,1,2,1,1,4,6,1,0,0,0,1,1,2,4,81,12,2,7,7,0,10,10,124,9,5,10,302,4,208,143,225,24,6,11,52,0,15,21,5,0,0,0,25,1,9,2,21,0,1,0,0,0,0,0,14,1,1,0,16,1,6,2,94,8,2,4,16,1,13,6,3,0,0,0,18,1,7,4,248,11,3,4,18,0,3,4,300,3,7,8,278,4,119,41,10,74,0,130,8,11,1,253,0,1,0,1,5,11,1,157,6,9,0,13,1,0,0,6,5,10,0,13,3,8,3,141,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,4,0,12,1,8,0,1,0,7,2,12,0,26,9,9,8,176,85,253,2,265,20,14,8,276,0,5,0,5,8,4,3,118,9,10,0,8,0,1,0,0,12,3,0,5,9,8,3,24,62,130,5,185,14,2,3,107,2,8,0,1,7,0,7,94,132,133,3,139,7,3,4,37,197,144,5,205,118,38,98,635,Grade 3
Lateral Femur of G3_40.jpg,398,132,7,84,148,26,71,282,16,4,0,1,95,14,102,233,131,24,2,13,14,0,7,15,97,11,1,6,192,12,180,162,9,4,0,4,4,0,2,7,0,0,0,0,1,0,2,4,89,12,2,16,6,0,3,6,126,9,2,11,250,6,157,126,180,11,2,8,49,1,11,10,2,0,0,0,24,0,8,2,19,0,0,0,0,0,1,0,8,0,0,0,18,0,2,1,73,7,1,8,14,0,4,10,1,0,0,0,4,0,9,8,266,5,7,8,5,1,7,3,319,10,4,12,238,2,112,41,6,92,0,134,9,18,1,306,0,2,0,2,4,4,4,224,4,10,0,11,0,0,0,6,5,3,0,5,3,5,6,112,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,8,2,9,0,10,0,0,0,8,4,8,0,21,5,7,2,164,107,209,2,208,21,17,10,251,3,1,0,2,8,9,7,116,7,14,0,5,0,0,0,3,4,9,0,1,7,3,7,31,107,156,2,176,13,4,5,140,1,3,0,1,10,7,9,107,242,175,3,124,4,0,3,38,203,112,4,145,110,27,121,581,Grade 3
Lateral Femur of G3_41.jpg,438,167,8,91,182,11,90,184,14,5,0,2,70,4,76,127,184,44,2,19,20,0,10,12,93,18,4,8,229,20,178,158,4,6,1,1,3,0,4,7,0,0,1,0,0,1,3,5,102,17,2,15,19,0,6,8,106,17,5,6,285,4,185,118,205,15,6,10,45,1,19,9,5,0,0,0,12,0,11,6,6,1,1,0,1,0,1,0,8,0,0,0,15,0,7,1,79,14,3,7,12,1,10,6,2,0,0,0,12,2,13,18,216,11,4,8,17,0,4,5,227,6,3,7,257,2,136,28,6,86,0,117,3,11,3,180,1,2,0,2,4,4,1,158,4,18,0,15,0,0,1,2,5,10,1,8,7,7,9,120,1,1,0,4,0,1,0,3,0,1,0,0,0,0,0,3,0,5,0,15,0,0,1,5,0,7,0,21,3,12,4,141,94,239,5,235,24,16,8,248,3,11,0,5,9,14,8,106,13,17,1,5,1,0,0,4,3,6,0,4,9,5,6,38,79,177,1,188,12,2,9,126,0,2,0,6,13,5,12,148,157,176,7,138,5,1,4,40,179,125,4,170,131,33,140,667,Grade 3
Lateral Femur of G3_42.jpg,417,132,12,85,233,20,99,251,14,3,1,3,96,8,61,146,118,26,5,9,11,0,9,10,80,12,0,9,198,9,136,136,8,3,0,2,6,2,2,7,0,0,0,0,0,0,2,5,67,10,2,6,12,0,10,9,131,19,1,10,243,4,150,133,245,14,5,11,60,1,24,16,4,0,0,0,28,0,10,6,20,3,0,0,0,0,0,0,17,0,0,0,14,0,5,1,83,4,1,2,27,0,8,5,1,0,0,0,14,1,12,6,252,14,1,9,21,0,6,3,314,7,4,8,266,2,102,27,12,69,0,154,6,11,2,296,0,2,0,2,4,5,1,187,0,13,0,12,0,0,0,8,2,6,0,8,3,8,2,153,0,0,0,1,0,1,0,6,0,1,0,0,0,0,0,7,3,5,0,15,0,1,0,7,1,13,0,33,4,6,8,212,101,208,2,314,17,18,11,299,4,5,0,3,9,4,5,103,11,13,0,10,1,1,0,1,4,12,0,6,7,0,5,35,66,88,0,149,13,1,3,111,0,1,0,3,7,7,10,105,124,140,2,136,1,1,4,26,198,135,2,218,108,22,98,646,Grade 3
Lateral Femur of G3_43.jpg,314,77,3,46,232,13,68,256,14,0,0,0,89,7,84,166,62,8,1,9,15,1,4,6,80,1,1,1,201,7,100,131,7,1,0,3,2,1,4,4,0,0,0,1,0,0,1,3,57,2,1,6,15,0,5,6,165,11,0,6,325,11,163,128,239,11,6,8,63,0,16,10,7,0,1,0,23,0,13,3,19,1,0,0,2,0,0,0,22,0,0,0,11,0,6,0,87,6,2,5,15,0,6,5,1,0,0,0,4,0,2,3,250,8,9,8,11,0,7,5,585,6,10,9,329,1,105,37,16,75,0,176,7,13,4,602,0,1,0,1,4,5,1,220,1,4,0,15,0,0,1,4,1,4,0,7,5,7,2,125,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,6,1,3,0,8,0,0,0,8,2,6,0,20,5,4,2,203,94,204,3,333,20,23,5,345,5,4,0,5,4,5,4,59,9,6,0,5,0,0,0,0,5,7,0,4,5,2,2,27,60,78,3,165,7,4,2,97,0,0,0,2,3,2,3,45,149,117,3,156,3,0,2,42,264,103,9,187,67,23,45,493,Grade 3
Lateral Femur of G3_44.jpg,398,118,5,68,230,12,83,245,7,5,0,0,91,8,80,124,142,23,2,17,16,0,5,11,95,13,1,5,233,8,136,118,6,6,0,4,4,0,1,12,1,0,0,0,4,0,1,1,88,24,1,5,11,0,3,7,168,17,5,16,270,4,174,140,216,13,3,5,57,0,17,14,6,1,0,1,23,1,8,5,20,0,1,0,2,0,0,0,5,1,0,0,24,0,2,2,82,7,4,4,16,2,4,7,2,0,0,0,10,0,2,6,249,12,7,7,13,0,9,6,339,11,3,12,322,0,119,45,8,67,0,147,3,10,0,267,0,0,0,0,0,3,0,160,4,16,0,14,0,0,0,7,4,5,0,9,7,9,2,129,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,3,1,3,0,9,0,0,0,12,0,11,0,23,5,11,3,192,89,193,2,262,17,17,4,261,3,5,0,5,11,10,12,139,6,6,0,10,0,0,0,0,5,9,0,11,8,3,4,36,64,105,2,131,8,3,6,116,2,2,1,3,13,2,14,105,158,123,5,151,6,3,2,33,203,132,1,164,133,27,130,671,Grade 3
Lateral Femur of G3_5.jpg,371,111,3,71,208,25,93,254,11,1,1,2,82,6,89,146,134,19,2,11,8,0,9,9,82,5,3,6,247,12,164,187,5,0,0,2,1,0,1,5,1,0,0,0,1,0,0,6,68,14,3,5,11,0,4,6,140,10,3,10,252,3,184,142,222,20,4,11,57,3,22,13,1,1,0,0,26,0,6,4,15,0,0,0,0,0,0,0,13,1,0,0,20,0,3,0,91,9,0,5,12,0,5,6,0,0,0,0,13,0,11,9,233,15,3,4,19,0,7,2,325,8,10,16,255,3,137,30,5,85,0,153,3,8,2,334,0,3,0,2,1,7,1,212,1,14,0,10,0,0,0,6,3,7,0,11,2,8,2,127,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,11,0,11,0,11,0,0,0,10,0,11,0,23,3,8,9,178,102,234,4,270,19,11,12,267,1,4,0,3,4,9,8,142,10,6,0,7,1,0,0,3,8,7,0,5,5,4,4,29,70,95,3,148,7,1,7,117,2,1,0,5,6,5,5,90,169,164,4,128,3,2,3,40,194,126,5,180,95,25,114,596,Grade 3
Lateral Femur of G3_6.jpg,388,142,7,79,228,19,81,196,10,4,0,0,83,6,64,140,136,32,2,13,24,1,7,14,61,23,0,10,254,14,151,185,8,2,0,0,5,0,2,5,1,1,0,0,3,0,2,5,76,11,5,6,14,0,7,13,140,20,2,10,318,8,186,138,200,19,5,13,69,3,18,16,1,0,0,0,28,1,15,9,18,1,0,0,1,0,1,1,9,1,0,0,13,0,6,0,84,8,5,8,17,0,5,11,0,0,0,0,13,1,2,0,196,10,1,12,14,1,7,1,255,6,3,5,288,4,144,41,12,75,1,108,3,14,0,226,0,5,0,3,1,3,3,163,2,21,0,9,0,1,0,13,3,3,0,14,7,8,2,142,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,4,4,9,0,6,1,1,0,7,3,5,0,22,5,14,1,185,53,217,1,286,15,12,10,291,1,8,0,5,6,9,7,131,9,11,0,8,0,1,0,4,10,8,0,3,9,11,0,46,69,145,5,156,18,8,6,128,0,2,0,6,5,6,8,114,122,139,2,147,7,3,5,26,182,127,2,164,117,46,125,670,Grade 3
Lateral Femur of G3_7.jpg,392,130,10,81,240,16,74,201,8,3,1,1,89,12,53,107,138,24,2,14,23,3,8,13,79,8,0,7,212,8,122,123,3,2,0,2,6,0,2,1,1,0,0,0,2,0,0,0,89,13,3,7,18,0,8,2,145,19,7,11,362,9,177,139,260,23,3,14,57,3,17,18,6,0,1,0,23,0,15,2,16,0,0,2,1,0,0,0,5,1,0,1,15,1,6,3,81,8,4,8,27,0,7,4,4,0,0,0,14,1,9,5,189,12,3,11,24,0,6,6,240,9,7,5,328,3,124,34,6,70,0,143,5,11,3,278,1,2,0,0,1,6,0,158,1,12,0,15,1,0,0,13,2,5,0,9,3,12,4,128,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,4,1,8,0,11,0,0,0,7,5,13,0,22,5,12,6,205,76,219,3,331,25,14,12,333,2,5,0,7,10,9,10,125,7,10,0,9,0,0,2,1,10,10,0,11,7,6,9,41,54,116,4,170,9,6,6,118,1,7,0,5,5,2,7,94,93,127,5,117,6,0,3,23,137,129,3,184,128,44,116,689,Grade 3
Lateral Femur of G3_8.jpg,457,99,7,70,313,18,103,224,17,3,0,1,108,8,57,98,95,10,1,5,11,0,5,6,75,14,1,9,166,4,70,96,5,2,1,3,4,0,2,4,0,0,0,1,0,1,3,1,53,7,3,4,12,1,3,4,196,13,5,16,267,7,149,127,240,9,9,9,78,1,28,9,11,1,0,0,14,0,5,5,15,0,0,0,0,0,0,0,20,0,0,1,16,1,3,0,86,3,1,1,17,0,3,4,3,0,0,0,18,0,5,3,194,4,0,6,12,0,5,2,488,3,13,11,273,1,92,34,16,67,2,230,14,17,6,542,0,1,0,5,5,9,0,204,3,9,0,24,0,0,0,11,1,8,0,10,2,4,3,121,0,2,0,4,0,1,0,7,0,0,0,0,0,0,0,6,2,10,0,25,0,0,1,10,3,11,1,41,4,5,4,271,122,169,3,285,28,15,11,343,2,2,0,5,6,3,5,75,5,4,1,7,0,0,0,2,12,8,0,9,2,0,1,14,59,77,2,137,5,2,8,89,2,1,0,6,4,2,4,71,92,89,7,142,1,6,5,34,172,121,13,235,81,20,72,579,Grade 3
Lateral Femur of G3_9.jpg,476,102,6,61,273,27,98,236,19,4,0,1,121,8,70,153,85,10,2,18,18,1,2,10,79,11,0,9,130,9,76,115,14,2,2,3,1,0,2,4,0,0,0,0,4,1,1,7,61,8,4,11,11,1,8,6,151,7,3,16,211,4,140,140,278,12,6,8,70,1,15,14,11,0,0,1,18,0,8,4,28,0,1,0,0,0,0,0,17,0,0,1,10,0,2,0,102,3,7,7,22,0,11,9,3,0,0,0,8,0,6,5,221,6,6,7,11,0,4,2,361,6,6,10,214,2,84,35,17,82,0,178,6,15,2,441,1,5,0,7,3,9,8,230,2,14,0,21,0,1,0,12,3,11,0,7,6,10,1,123,0,1,0,3,0,0,0,13,0,0,0,0,0,1,0,8,4,2,0,14,1,0,0,8,7,16,0,42,4,5,8,252,131,162,3,286,24,21,18,262,2,6,0,9,12,4,5,90,9,8,0,3,0,0,0,1,8,6,0,7,3,1,9,20,81,88,4,186,10,3,2,85,3,4,0,6,4,2,3,95,103,125,9,146,5,0,8,41,193,142,9,237,73,13,84,607,Grade 3
Lateral Femur of G4_1.jpg,577,186,13,103,236,12,92,192,11,4,0,1,108,8,76,136,186,28,6,17,20,1,6,5,96,13,4,12,175,7,119,133,15,3,0,5,7,0,6,5,2,1,0,0,5,1,1,8,94,11,6,13,15,1,6,8,113,19,7,19,194,10,161,135,213,27,8,13,51,4,22,7,6,0,0,1,27,0,11,5,16,3,1,0,2,0,1,0,21,0,1,1,14,0,4,0,96,7,1,4,18,1,19,6,4,0,0,0,11,0,12,5,180,10,2,9,16,0,4,4,186,5,3,10,195,4,106,38,10,99,1,138,7,13,2,238,1,2,0,6,7,5,2,166,3,12,1,15,0,1,1,10,6,6,0,14,7,17,4,124,0,3,0,3,0,1,1,13,0,0,0,0,0,0,2,15,5,8,0,15,0,0,0,7,5,10,0,35,8,7,9,197,81,203,6,211,15,16,12,223,3,9,0,9,15,7,13,120,8,9,0,8,1,0,0,3,13,11,1,5,7,2,7,42,69,120,2,155,9,6,15,113,3,4,0,5,10,7,15,161,110,100,7,122,5,2,2,42,135,124,6,203,105,35,170,748,Grade 4
Lateral Femur of G4_2.jpg,454,150,14,89,227,23,97,220,11,2,1,1,90,7,73,139,143,26,4,6,16,0,4,6,84,13,2,6,156,11,110,135,12,3,0,3,7,0,1,8,0,1,0,0,1,0,1,5,74,16,1,10,12,0,1,8,154,14,3,13,250,4,152,128,234,12,4,6,54,3,15,12,10,0,0,0,19,2,4,5,19,0,0,1,2,0,0,0,14,0,1,0,16,0,3,2,94,3,6,4,19,0,13,2,1,0,1,0,13,0,8,8,184,6,4,13,8,0,5,3,341,5,9,11,258,3,111,26,20,84,1,170,10,17,4,398,0,3,0,5,5,4,7,197,1,20,0,10,0,0,0,8,4,6,0,13,4,8,1,103,1,2,0,2,0,1,0,12,0,0,0,0,0,0,0,6,2,6,0,10,0,0,0,11,3,13,0,25,5,7,3,218,102,178,2,301,23,14,14,291,3,9,0,7,7,4,6,111,11,9,0,2,0,2,0,2,5,5,0,5,3,4,4,22,78,96,4,164,9,10,6,109,2,0,0,8,13,2,2,87,142,125,8,139,4,2,6,26,219,112,6,219,86,20,96,626,Grade 4
Lateral Femur of G4_3.jpg,252,132,6,66,168,20,67,253,6,0,0,1,57,9,75,235,128,29,1,11,20,2,4,18,71,11,1,12,249,16,201,199,6,4,0,0,4,0,1,5,0,0,0,0,1,0,0,5,79,14,2,4,8,0,7,4,98,12,0,9,264,4,178,147,186,16,3,12,45,2,15,9,5,0,1,0,13,0,10,5,20,2,0,0,0,0,0,2,13,0,0,1,12,0,6,3,64,9,1,7,11,2,6,8,0,0,0,0,6,0,4,3,265,4,4,9,19,0,12,0,266,8,3,4,279,1,115,36,6,81,0,105,1,7,0,295,0,1,0,0,2,7,2,182,1,9,0,16,0,0,0,3,2,2,1,2,5,9,0,157,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,9,0,1,0,4,5,6,0,8,2,3,4,101,77,272,1,317,5,16,5,284,2,3,0,3,5,10,4,134,6,11,0,6,0,0,0,0,7,9,0,5,7,2,3,36,102,242,0,204,13,4,5,130,1,2,0,0,7,9,6,114,214,229,3,145,3,3,4,37,185,148,1,124,107,53,107,614,Grade 4
Lateral Femur of G4_4.jpg,408,122,3,67,257,27,69,245,11,1,0,0,93,9,61,143,117,28,1,11,17,0,4,13,80,5,1,6,158,13,111,126,9,2,1,3,7,1,0,6,0,0,0,0,1,0,4,4,81,14,4,4,11,2,4,8,141,8,7,5,233,7,152,155,254,12,8,9,72,2,23,15,6,0,0,0,23,0,8,8,27,1,0,0,1,0,0,0,15,0,0,0,14,0,3,3,75,7,1,4,17,0,9,9,3,0,0,0,11,1,10,2,246,10,6,8,14,0,5,5,331,3,7,12,277,4,128,39,9,90,0,135,10,14,2,383,1,3,0,4,6,9,1,207,5,12,0,16,0,1,0,4,2,9,0,13,3,10,4,128,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,7,2,8,1,9,1,0,0,11,0,10,0,22,3,5,2,216,120,188,2,260,17,11,11,260,5,1,1,5,13,5,7,111,8,12,1,8,0,0,0,2,7,9,0,11,4,7,5,25,62,94,1,151,7,0,8,109,4,3,0,4,6,5,6,107,167,138,1,138,7,1,6,46,233,123,6,190,101,21,102,624,Grade 4
Lateral Femur of G4_5.jpg,352,137,5,50,229,16,78,217,6,1,0,1,96,7,68,120,139,38,1,13,21,0,6,6,66,11,0,7,200,11,124,158,4,1,0,3,3,1,1,4,0,0,0,0,2,0,1,4,88,18,3,6,8,1,7,9,131,14,3,15,322,9,149,143,229,11,7,10,81,0,19,10,6,0,0,0,19,0,7,3,20,0,0,1,1,0,1,0,11,0,1,0,15,0,10,2,76,8,3,6,12,1,9,15,3,0,0,0,5,0,5,3,244,19,6,8,22,0,10,6,329,12,3,11,335,2,126,45,7,60,0,140,6,16,2,341,2,3,0,2,0,6,0,151,0,9,0,13,0,1,0,7,0,3,0,10,9,11,2,110,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,2,8,0,8,1,0,0,10,2,11,0,24,6,5,4,218,105,213,1,243,20,21,4,306,3,8,0,4,12,14,5,105,10,10,0,9,0,0,0,1,2,6,0,4,4,2,2,34,60,122,0,141,10,5,3,116,1,3,0,4,7,4,12,90,166,138,1,157,5,1,4,38,182,136,1,172,109,37,96,692,Grade 4
Lateral Femur of G4_6.jpg,401,97,14,69,273,19,96,189,8,3,1,2,79,3,77,137,74,11,1,5,16,0,5,7,58,9,2,3,196,5,96,116,14,2,0,2,4,1,3,5,0,0,0,0,6,0,7,1,81,4,2,4,4,0,6,4,167,14,0,15,323,2,145,151,274,12,5,17,69,1,18,10,5,0,1,0,26,0,10,2,16,0,0,0,2,0,0,0,10,0,0,1,15,0,1,0,104,9,3,5,25,1,8,1,3,0,0,0,9,2,5,1,196,3,5,5,14,0,12,0,357,4,5,9,252,1,76,24,15,74,0,201,8,13,2,413,0,2,0,8,6,1,2,203,0,8,0,12,0,0,0,4,4,13,0,13,2,5,1,135,0,1,0,4,0,0,0,9,0,0,0,0,0,0,0,6,0,5,0,18,0,0,0,12,6,10,0,47,3,11,4,204,122,207,0,414,17,14,13,337,2,5,0,9,10,3,4,78,4,10,0,6,0,0,0,2,5,4,0,10,1,1,3,19,71,102,0,191,7,3,3,115,0,0,0,5,5,2,7,62,129,133,4,158,3,1,4,23,204,160,6,249,93,15,54,534,Grade 4
