File,RLBP_1,RLBP_2,RLBP_3,RLBP_4,RLBP_5,RLBP_6,RLBP_7,RLBP_8,RLBP_9,RLBP_10,RLBP_11,RLBP_12,RLBP_13,RLBP_14,RLBP_15,RLBP_16,RLBP_17,RLBP_18,RLBP_19,RLBP_20,RLBP_21,RLBP_22,RLBP_23,RLBP_24,RLBP_25,RLBP_26,RLBP_27,RLBP_28,RLBP_29,RLBP_30,RLBP_31,RLBP_32,RLBP_33,RLBP_34,RLBP_35,RLBP_36,RLBP_37,RLBP_38,RLBP_39,RLBP_40,RLBP_41,RLBP_42,RLBP_43,RLBP_44,RLBP_45,RLBP_46,RLBP_47,RLBP_48,RLBP_49,RLBP_50,RLBP_51,RLBP_52,RLBP_53,RLBP_54,RLBP_55,RLBP_56,RLBP_57,RLBP_58,RLBP_59,RLBP_60,RLBP_61,RLBP_62,RLBP_63,RLBP_64,RLBP_65,RLBP_66,RLBP_67,RLBP_68,RLBP_69,RLBP_70,RLBP_71,RLBP_72,RLBP_73,RLBP_74,RLBP_75,RLBP_76,RLBP_77,RLBP_78,RLBP_79,RLBP_80,RLBP_81,RLBP_82,RLBP_83,RLBP_84,RLBP_85,RLBP_86,RLBP_87,RLBP_88,RLBP_89,RLBP_90,RLBP_91,RLBP_92,RLBP_93,RLBP_94,RLBP_95,RLBP_96,RLBP_97,RLBP_98,RLBP_99,RLBP_100,RLBP_101,RLBP_102,RLBP_103,RLBP_104,RLBP_105,RLBP_106,RLBP_107,RLBP_108,RLBP_109,RLBP_110,RLBP_111,RLBP_112,RLBP_113,RLBP_114,RLBP_115,RLBP_116,RLBP_117,RLBP_118,RLBP_119,RLBP_120,RLBP_121,RLBP_122,RLBP_123,RLBP_124,RLBP_125,RLBP_126,RLBP_127,RLBP_128,RLBP_129,RLBP_130,RLBP_131,RLBP_132,RLBP_133,RLBP_134,RLBP_135,RLBP_136,RLBP_137,RLBP_138,RLBP_139,RLBP_140,RLBP_141,RLBP_142,RLBP_143,RLBP_144,RLBP_145,RLBP_146,RLBP_147,RLBP_148,RLBP_149,RLBP_150,RLBP_151,RLBP_152,RLBP_153,RLBP_154,RLBP_155,RLBP_156,RLBP_157,RLBP_158,RLBP_159,RLBP_160,RLBP_161,RLBP_162,RLBP_163,RLBP_164,RLBP_165,RLBP_166,RLBP_167,RLBP_168,RLBP_169,RLBP_170,RLBP_171,RLBP_172,RLBP_173,RLBP_174,RLBP_175,RLBP_176,RLBP_177,RLBP_178,RLBP_179,RLBP_180,RLBP_181,RLBP_182,RLBP_183,RLBP_184,RLBP_185,RLBP_186,RLBP_187,RLBP_188,RLBP_189,RLBP_190,RLBP_191,RLBP_192,RLBP_193,RLBP_194,RLBP_195,RLBP_196,RLBP_197,RLBP_198,RLBP_199,RLBP_200,RLBP_201,RLBP_202,RLBP_203,RLBP_204,RLBP_205,RLBP_206,RLBP_207,RLBP_208,RLBP_209,RLBP_210,RLBP_211,RLBP_212,RLBP_213,RLBP_214,RLBP_215,RLBP_216,RLBP_217,RLBP_218,RLBP_219,RLBP_220,RLBP_221,RLBP_222,RLBP_223,RLBP_224,RLBP_225,RLBP_226,RLBP_227,RLBP_228,RLBP_229,RLBP_230,RLBP_231,RLBP_232,RLBP_233,RLBP_234,RLBP_235,RLBP_236,RLBP_237,RLBP_238,RLBP_239,RLBP_240,RLBP_241,RLBP_242,RLBP_243,RLBP_244,RLBP_245,RLBP_246,RLBP_247,RLBP_248,RLBP_249,RLBP_250,RLBP_251,RLBP_252,RLBP_253,RLBP_254,RLBP_255,RLBP_256,class
Lateral Femur of G3_43.jpg,314,10,102,6,128,1,153,24,63,0,20,2,115,1,323,21,191,1,11,3,23,1,22,2,127,3,18,0,422,0,548,27,149,1,65,6,11,2,46,13,15,0,3,0,23,0,33,2,161,5,33,7,24,0,29,2,279,1,29,6,712,3,558,38,6,0,2,0,4,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,3,0,1,0,7,1,0,0,0,0,3,0,4,1,18,2,3,1,1,0,2,1,21,0,0,1,19,0,33,9,1,15,0,16,0,0,0,4,1,1,0,3,0,0,0,15,0,2,0,2,0,0,0,1,1,0,0,2,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,4,14,292,1,519,3,13,0,281,3,44,0,20,6,26,3,173,2,4,1,17,0,0,0,5,0,28,0,14,4,28,4,120,22,498,2,531,2,9,1,197,1,21,0,10,4,12,1,164,15,292,2,189,0,5,0,73,11,193,0,119,11,115,5,493,Grade 3
Lateral Femur of G3_44.jpg,398,9,149,9,162,0,152,26,94,1,16,3,133,1,306,22,165,7,13,7,30,0,9,6,148,0,17,1,363,2,402,38,140,2,73,6,12,1,52,9,13,1,2,3,19,0,48,3,152,6,41,8,10,0,26,8,301,3,31,6,419,0,489,47,10,1,3,0,0,0,1,1,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,14,0,6,0,4,0,4,1,4,0,1,0,2,0,10,2,21,0,11,1,2,0,10,1,20,0,2,1,24,0,47,12,3,27,1,19,1,2,0,8,0,12,0,1,0,2,1,15,1,5,0,1,0,0,1,1,0,6,0,0,1,10,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,3,0,1,0,3,0,7,28,315,0,414,5,11,2,260,13,47,0,21,7,25,3,243,0,11,0,16,0,1,0,4,3,48,0,22,11,44,1,153,28,363,0,395,3,10,2,227,1,20,0,3,4,28,0,154,13,260,0,221,2,7,1,95,11,255,0,155,13,145,11,671,Grade 3
Lateral Femur of G3_5.jpg,371,6,134,14,157,1,159,24,92,0,14,2,151,1,313,24,155,4,4,2,37,0,16,3,132,1,20,4,392,1,408,27,143,1,69,4,8,0,60,5,15,0,2,1,21,0,44,2,159,3,40,6,19,1,46,6,312,3,40,6,469,2,536,57,10,0,0,1,2,0,3,1,0,0,0,0,3,0,3,0,2,1,1,0,0,0,0,0,1,0,0,0,2,0,2,3,10,0,2,3,1,0,5,0,1,0,0,0,2,0,10,1,17,0,3,0,4,0,15,0,20,0,5,0,19,1,43,5,2,23,0,21,0,3,0,15,1,5,0,0,0,3,0,10,0,3,0,3,0,0,0,2,1,5,0,3,1,3,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,0,0,0,1,0,6,0,7,26,311,3,401,1,11,0,286,8,28,0,17,5,38,4,221,1,11,0,13,0,0,0,9,6,32,0,20,6,33,3,156,30,401,0,452,1,11,1,218,1,16,0,14,2,25,0,141,17,265,0,218,2,8,4,88,16,236,0,143,11,142,4,596,Grade 3
Lateral Femur of G3_6.jpg,388,12,140,10,174,0,134,29,104,0,24,3,107,0,284,29,158,7,13,3,31,1,22,1,136,3,17,1,338,0,446,27,139,2,92,5,7,0,60,9,25,0,5,1,15,0,42,8,150,1,52,6,20,0,43,7,291,7,35,8,409,4,552,54,12,1,1,0,2,0,5,1,1,0,1,0,3,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,7,1,6,2,2,0,5,2,1,0,0,0,6,0,13,2,22,1,9,3,3,1,9,3,33,0,4,1,26,1,46,6,4,25,0,18,0,2,1,18,0,6,0,1,0,2,2,16,0,3,0,5,0,0,0,1,0,7,0,3,0,2,0,5,0,3,0,2,0,0,0,3,0,1,0,0,0,1,0,1,3,2,0,2,1,0,1,2,0,2,0,3,0,2,0,5,23,237,0,337,3,13,7,252,16,42,2,24,2,36,6,210,1,13,0,13,0,1,0,3,7,31,0,15,5,34,1,158,25,352,3,440,4,13,1,260,5,18,0,7,2,17,2,163,19,256,0,250,2,11,0,117,21,227,1,154,22,139,5,670,Grade 3
Lateral Femur of G3_7.jpg,392,11,177,13,171,0,176,22,95,2,28,0,107,1,287,18,164,3,13,7,30,0,19,3,121,1,25,2,328,1,458,23,161,1,73,4,9,1,56,2,20,0,5,0,12,0,38,7,163,5,47,11,25,0,52,15,281,3,40,15,402,0,559,61,13,0,1,0,5,1,2,2,1,0,0,0,1,0,3,2,1,1,1,0,0,0,0,0,1,0,0,1,3,0,0,0,12,2,6,2,2,1,5,2,2,0,0,0,6,1,10,3,19,0,11,2,3,0,11,1,35,0,5,0,23,0,51,5,3,23,1,24,1,3,2,17,1,7,0,0,1,6,0,16,0,4,0,2,0,0,0,2,1,8,0,3,0,7,1,15,0,2,0,4,0,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,2,0,2,0,1,0,0,0,4,0,9,24,246,0,347,2,16,0,243,11,48,0,23,5,27,3,227,2,17,0,15,0,0,0,10,5,29,0,19,6,39,1,150,9,359,3,409,1,17,2,207,3,19,1,9,2,23,1,157,13,268,2,219,2,5,2,97,12,220,0,146,8,173,4,689,Grade 3
Lateral Femur of G3_8.jpg,457,6,175,17,135,1,167,24,95,1,15,4,140,0,283,21,191,0,23,6,19,0,20,4,139,0,21,3,343,0,431,35,182,2,84,8,16,0,37,3,18,0,1,0,21,1,32,0,156,3,48,6,21,0,52,5,297,2,25,6,558,2,514,48,6,0,4,0,4,0,5,0,0,0,1,0,2,0,3,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,4,0,5,3,5,0,5,0,0,0,0,1,4,0,4,0,23,0,7,2,0,0,11,1,15,0,0,0,14,0,43,7,2,37,1,23,0,2,1,11,1,6,0,2,0,5,0,11,1,7,0,2,0,1,0,2,0,5,0,0,0,5,0,13,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,3,0,1,0,3,24,285,1,496,0,14,3,252,8,37,0,19,5,33,4,172,1,15,1,16,0,1,0,17,3,42,1,23,4,42,1,179,17,374,1,389,1,10,0,171,0,22,1,10,1,18,1,152,13,230,1,198,4,10,1,88,18,189,1,133,14,185,4,579,Grade 3
Lateral Femur of G3_9.jpg,476,7,160,19,147,0,190,19,104,0,22,3,152,0,249,27,187,3,15,6,36,0,17,2,140,3,14,5,306,0,391,26,179,1,77,4,16,0,54,2,26,0,2,0,27,0,38,4,165,1,48,22,24,0,42,4,307,6,34,4,447,1,413,38,9,1,2,1,2,0,2,0,0,0,1,0,1,0,4,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,13,1,9,0,2,1,12,1,3,0,1,1,7,1,4,0,13,0,4,2,2,0,13,1,24,0,6,2,29,0,35,4,1,29,0,21,0,0,0,8,1,11,0,1,0,2,0,11,0,4,0,3,0,0,0,3,1,6,0,2,0,3,1,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,4,0,2,0,1,0,3,1,5,27,294,0,454,2,24,2,312,11,48,0,20,5,34,1,208,0,22,0,17,0,0,0,7,6,41,0,21,2,44,4,195,20,355,0,364,1,23,1,187,1,11,0,16,3,18,2,161,13,298,0,175,1,9,2,117,12,214,0,131,19,157,7,607,Grade 3
Lateral Femur of G4_1.jpg,577,13,185,18,171,3,200,27,150,1,22,6,136,4,257,28,156,3,22,2,23,0,23,2,161,5,20,5,278,2,304,35,178,2,73,7,11,1,46,15,26,0,8,0,25,1,37,4,171,7,45,13,21,0,40,9,268,5,29,12,339,7,383,46,11,1,4,1,4,0,4,0,4,0,1,0,2,0,4,2,2,1,1,0,0,0,0,0,5,0,2,0,1,0,6,2,11,0,12,2,8,1,18,1,3,0,0,0,4,0,9,0,29,0,7,0,3,0,14,2,26,1,8,1,21,0,39,8,6,35,1,25,0,2,1,27,0,8,1,2,2,5,1,18,0,6,0,3,0,0,2,3,2,10,0,1,0,5,0,12,0,2,0,0,0,0,0,2,0,3,0,0,0,1,0,2,1,4,1,1,0,0,1,2,1,3,0,0,2,5,0,15,37,242,2,286,6,14,3,250,9,38,1,17,12,45,2,225,5,17,0,14,0,2,0,14,8,52,0,24,10,53,2,197,20,278,2,291,5,22,5,194,2,15,0,15,8,14,1,151,26,248,2,192,4,11,2,130,22,220,0,162,21,214,11,748,Grade 4
Lateral Femur of G4_2.jpg,454,6,174,13,150,3,174,18,129,1,16,1,142,1,270,24,155,4,15,8,26,1,13,3,147,3,16,1,354,0,432,21,186,4,72,10,18,0,51,6,23,0,4,0,22,1,34,5,179,3,47,8,19,1,36,8,230,7,35,8,459,3,508,44,8,0,0,0,2,0,6,1,2,0,0,0,3,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,16,2,6,0,4,0,9,3,4,0,3,0,2,0,5,1,21,0,5,1,1,0,7,1,26,0,3,2,19,2,45,3,3,27,1,19,0,3,1,12,2,3,0,3,0,6,0,20,1,2,0,2,0,0,0,5,1,10,0,5,3,2,0,15,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,3,0,2,0,1,2,2,0,7,16,281,1,420,3,12,3,275,7,35,0,19,9,44,1,177,3,14,0,15,0,2,0,7,3,36,0,22,3,25,2,153,20,389,3,428,3,17,0,198,1,15,0,12,3,20,7,141,15,260,2,199,0,11,2,111,10,205,0,149,16,148,2,626,Grade 4
Lateral Femur of G4_3.jpg,252,8,128,9,130,0,146,27,93,1,20,2,115,1,284,20,161,10,9,1,40,2,20,4,130,0,14,0,417,0,529,27,105,2,59,6,3,1,33,7,14,0,3,1,7,0,31,6,129,4,32,5,21,0,37,9,319,5,39,8,569,0,578,51,11,0,2,0,3,1,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,5,0,2,2,9,0,4,0,2,0,5,2,1,0,0,1,3,0,4,1,16,0,10,0,6,0,11,0,12,0,2,2,20,0,53,7,2,13,0,17,0,2,0,7,2,6,0,1,1,3,1,7,1,5,0,2,0,0,0,1,0,3,0,1,1,4,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1,0,10,11,301,3,449,0,14,3,301,3,40,1,16,4,27,2,221,0,10,0,4,0,1,0,3,3,37,1,17,4,14,1,111,38,432,0,518,2,9,1,251,4,16,0,3,2,13,2,116,16,280,0,248,2,5,0,87,9,240,1,139,11,132,6,614,Grade 4
Lateral Femur of G4_4.jpg,408,16,164,9,173,0,171,13,85,0,17,0,126,1,278,26,147,3,12,3,36,0,18,2,130,2,17,5,338,1,453,25,185,2,94,8,21,0,44,8,27,0,2,0,23,0,41,1,171,4,48,7,17,0,38,5,283,2,38,7,423,2,506,47,9,1,5,1,4,0,0,0,0,0,0,0,4,0,3,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,2,1,17,0,5,0,3,0,9,4,4,0,1,1,2,0,4,4,23,0,10,2,3,0,10,0,17,0,4,1,20,1,50,3,3,23,2,21,0,0,2,17,1,6,0,1,0,2,0,11,0,2,0,2,0,2,0,1,1,7,0,3,0,4,0,14,0,1,0,3,0,1,0,1,0,1,0,0,0,0,0,2,1,2,0,2,0,0,0,2,0,3,0,1,2,2,0,10,28,250,2,386,4,11,6,281,12,29,1,11,12,47,0,215,0,22,0,18,0,0,0,10,5,29,0,23,2,38,2,156,30,386,2,409,1,5,0,217,1,22,0,7,4,23,1,153,14,282,1,224,1,5,0,97,10,211,3,167,15,155,5,624,Grade 4
Lateral Femur of G4_5.jpg,352,9,145,12,141,0,156,19,98,1,21,5,114,1,299,23,168,8,10,3,28,0,13,4,118,2,16,2,353,1,418,34,179,5,106,4,7,0,53,10,17,0,0,1,23,0,43,6,157,5,40,11,15,1,30,13,273,6,38,16,451,3,559,57,13,1,0,0,7,1,4,2,0,1,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,2,5,1,3,1,7,0,2,1,0,0,1,0,10,0,24,0,9,1,2,0,8,1,20,1,2,2,30,1,44,6,3,23,0,17,1,2,1,13,0,7,0,2,1,4,0,17,1,2,0,2,0,0,1,3,1,6,1,1,2,5,1,11,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,2,0,2,0,1,1,3,0,10,29,263,2,408,1,14,3,252,4,36,1,21,6,34,2,237,3,8,0,10,0,0,0,2,2,37,0,18,2,41,3,164,25,417,3,408,1,14,1,209,4,16,0,8,5,14,1,156,17,236,1,218,2,7,1,85,24,214,0,144,12,157,8,692,Grade 4
Lateral Femur of G4_6.jpg,401,11,148,9,164,0,159,19,87,1,21,2,138,1,278,18,169,2,12,2,23,0,18,0,161,2,18,3,399,0,478,30,176,1,75,3,12,0,49,7,20,1,3,1,18,0,31,0,170,4,56,7,14,0,30,7,268,4,28,4,537,0,494,46,8,0,0,0,3,0,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,4,2,3,0,8,1,0,0,0,0,0,0,4,0,16,0,5,0,2,0,6,0,23,1,5,0,16,0,36,2,6,14,0,17,1,2,0,20,0,3,0,4,1,3,0,17,1,2,0,1,0,0,0,4,0,10,0,3,0,2,0,17,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,2,0,1,0,2,0,1,0,0,0,5,24,291,2,463,1,25,5,294,2,40,0,11,10,24,1,208,2,10,0,14,0,0,0,11,4,40,0,25,3,54,0,145,16,417,0,440,1,11,1,194,2,9,0,7,5,26,0,136,15,266,0,216,0,7,0,72,24,235,0,136,14,151,3,534,Grade 4
Lateral Femur of G4_7.jpg,522,8,168,16,175,4,198,25,137,5,17,1,150,0,293,22,127,4,13,3,27,0,19,4,149,3,27,4,291,0,404,28,163,3,69,5,11,0,42,6,24,1,3,0,15,0,38,4,187,4,55,12,22,0,35,2,308,2,37,8,384,2,415,42,6,1,5,0,7,0,4,0,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,11,1,7,5,6,0,17,3,3,0,2,0,1,0,4,2,21,0,5,1,2,0,7,1,22,1,3,2,25,0,46,5,2,36,0,26,2,3,1,20,0,8,0,3,1,4,1,17,0,6,0,5,1,0,0,0,0,11,0,2,0,4,0,13,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,1,1,0,2,1,1,0,1,0,3,0,1,1,4,0,11,33,276,2,333,9,11,4,275,7,43,0,12,13,44,2,196,0,16,1,17,1,1,0,11,6,54,0,23,10,37,1,152,28,361,1,359,2,15,2,222,3,19,0,15,3,21,4,176,24,255,1,211,3,6,3,120,18,196,1,165,13,134,12,635,Grade 4
Lateral Femur of G4_8.jpg,489,15,200,13,157,3,171,22,125,2,23,2,121,2,256,19,163,5,17,3,30,0,17,4,111,2,16,3,326,2,341,29,239,6,94,14,21,1,53,16,25,0,3,0,25,2,38,5,162,6,55,5,19,0,37,10,274,3,33,11,344,2,488,61,17,0,2,1,5,0,3,1,3,0,2,0,0,0,5,2,2,0,0,0,0,0,0,1,4,0,1,1,0,0,7,0,13,0,5,3,4,1,13,3,2,0,1,1,1,0,16,1,17,1,8,1,4,0,15,2,26,3,2,2,22,1,51,19,12,24,2,14,0,5,0,20,0,11,1,2,0,3,0,15,0,6,0,5,1,0,0,4,0,11,0,4,1,6,0,14,1,3,0,3,0,0,0,3,0,1,0,1,0,0,0,0,3,2,0,3,0,0,1,4,1,5,0,0,1,5,0,10,19,228,2,315,3,14,2,242,14,42,2,21,5,43,3,204,3,10,1,21,0,1,0,7,7,49,1,23,2,52,2,232,28,279,2,319,3,16,2,185,1,10,0,7,2,17,3,179,22,219,2,202,1,8,4,99,18,197,1,149,17,242,7,746,Grade 4
Lateral Femur of Nor_1.jpg,280,15,162,8,158,1,123,19,86,1,15,3,99,0,315,13,149,8,9,3,37,2,21,7,100,2,15,1,364,1,439,34,172,1,90,3,6,0,49,5,31,1,2,0,14,0,61,7,123,3,23,9,14,0,29,10,330,1,53,15,466,3,572,56,10,0,3,1,7,0,4,2,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3,0,4,0,5,2,3,0,3,4,2,0,1,1,1,0,12,1,10,1,5,1,9,1,5,4,18,2,3,4,31,4,48,4,3,15,0,24,1,3,0,15,0,6,0,0,0,4,1,12,0,4,0,2,0,1,0,2,1,1,0,0,1,3,0,8,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,7,0,3,0,3,1,6,23,205,4,376,0,14,6,239,6,29,2,16,3,33,4,231,0,10,0,5,0,0,0,7,3,34,1,20,3,46,4,180,23,424,4,548,2,18,5,223,1,23,0,5,0,20,3,159,8,228,0,229,0,3,0,87,22,206,2,120,9,192,7,720,Normal
Lateral Femur of Nor_10.jpg,410,11,162,9,164,1,146,21,73,0,12,3,154,0,296,15,130,3,17,4,36,0,21,4,145,2,28,2,374,2,504,21,182,4,88,5,11,0,56,7,27,1,3,1,16,0,41,4,155,5,47,12,16,1,33,7,281,0,27,9,519,0,571,41,10,0,1,0,5,0,4,0,2,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,15,0,4,2,1,0,11,1,2,0,0,0,1,0,6,0,16,1,3,1,3,0,7,1,19,1,1,2,25,0,39,8,2,24,0,23,1,1,0,8,1,5,0,1,0,0,0,9,1,2,0,1,0,0,0,1,0,10,0,2,0,7,0,6,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,1,0,0,2,0,3,19,285,1,426,1,9,1,261,11,33,2,20,4,31,5,205,0,14,0,13,0,0,1,9,7,39,0,23,0,36,0,159,15,405,0,440,2,12,3,210,2,19,0,7,4,9,1,161,18,255,0,196,1,5,2,92,14,206,0,142,10,153,7,531,Normal
Lateral Femur of Nor_11.jpg,441,8,142,16,170,1,170,17,133,1,24,2,144,0,270,28,164,3,8,5,40,0,13,4,125,3,22,1,330,1,383,25,158,3,67,6,13,0,47,10,21,0,3,0,12,0,34,10,176,2,40,21,23,0,47,14,339,4,43,9,358,1,451,72,8,0,4,1,6,0,4,1,1,0,1,1,4,0,7,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,13,1,6,1,6,0,12,2,2,0,1,0,9,0,5,0,22,0,5,5,4,0,2,2,15,1,5,1,26,0,45,4,4,26,0,22,1,3,0,12,0,8,1,0,0,9,0,13,0,7,0,3,0,0,0,5,1,4,0,2,1,3,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,2,0,6,0,2,0,2,0,6,33,305,0,337,7,23,3,281,5,40,1,17,10,35,4,278,2,16,0,15,0,0,0,3,6,34,0,21,7,39,3,161,32,315,4,342,2,13,1,220,2,17,0,10,2,33,0,142,12,248,0,227,0,11,1,112,13,237,3,160,14,158,8,688,Normal
Lateral Femur of Nor_12.jpg,579,15,275,16,168,4,162,15,138,3,34,2,143,1,227,19,141,9,25,2,18,0,21,0,122,4,18,0,245,2,319,20,316,2,165,12,14,2,55,8,31,0,4,2,15,2,37,9,146,7,58,7,10,0,45,10,227,4,45,9,295,3,340,49,20,2,9,0,4,0,4,0,3,1,1,1,4,0,4,0,2,0,0,1,0,0,0,1,2,0,1,0,4,0,4,0,21,3,7,4,6,0,8,3,4,2,1,1,5,0,10,3,18,0,9,4,1,0,8,4,23,4,4,1,18,4,38,15,5,20,1,16,1,3,1,18,1,10,0,1,0,4,2,12,1,6,0,2,1,1,0,0,0,5,1,5,2,5,2,14,0,1,0,6,0,1,0,2,0,0,0,0,0,2,0,4,3,5,1,2,0,1,1,3,1,2,1,2,1,6,2,11,22,227,5,263,9,19,3,184,15,43,0,22,10,46,2,193,2,14,0,17,1,0,1,17,7,46,1,24,5,91,5,293,25,285,5,260,4,16,4,164,2,23,0,11,5,34,1,142,15,208,2,174,7,17,4,120,17,198,0,153,14,318,18,896,Normal
Lateral Femur of Nor_13.jpg,386,17,177,12,159,2,147,19,92,0,11,1,128,0,279,33,157,6,11,4,30,0,26,5,121,2,15,4,346,1,397,46,174,1,88,8,13,0,47,9,26,0,2,0,18,0,42,11,145,5,45,7,23,2,38,8,287,6,47,8,389,2,598,56,11,1,0,0,6,0,5,2,0,0,0,1,1,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,2,1,5,0,10,0,4,1,5,1,6,3,2,0,0,1,2,2,6,2,27,0,6,3,3,0,7,5,24,2,2,1,32,0,63,6,4,10,2,20,0,2,1,22,4,9,0,3,0,3,1,16,2,3,0,2,0,0,0,1,2,8,0,3,0,5,1,13,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,1,1,0,3,0,1,1,2,0,8,23,228,0,328,6,22,3,259,9,49,1,21,6,28,1,212,1,9,0,8,0,1,1,9,5,49,0,23,7,34,2,177,22,384,0,391,0,15,2,222,3,15,0,8,1,11,0,148,16,233,0,222,2,6,4,95,13,261,0,148,14,164,6,698,Normal
Lateral Femur of Nor_14.jpg,429,9,199,16,183,2,149,22,87,2,12,2,109,0,277,25,161,6,16,0,21,1,22,2,116,3,21,3,348,0,487,28,173,0,110,7,10,0,48,1,20,0,6,0,16,0,25,3,152,3,48,11,19,0,29,8,281,5,40,6,440,1,517,59,16,0,0,0,7,0,5,1,1,0,0,0,5,0,1,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,12,1,8,0,4,0,12,1,0,0,0,0,2,0,8,5,25,2,5,1,1,1,7,0,19,0,2,0,23,0,49,5,10,25,0,22,1,1,1,18,0,4,1,1,0,3,0,13,0,3,0,3,0,0,0,2,1,8,0,1,0,5,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,3,0,5,0,1,2,3,2,5,19,262,1,384,6,14,0,219,6,33,0,18,6,37,3,206,0,8,0,10,1,1,0,4,3,38,0,23,8,45,3,196,19,402,0,407,2,18,1,208,2,23,0,5,1,19,0,156,11,243,1,213,1,3,0,87,13,227,1,138,16,185,8,639,Normal
Lateral Femur of Nor_15.jpg,391,10,137,13,153,0,140,24,80,1,17,7,133,1,308,20,182,3,11,4,34,0,24,3,119,2,17,1,368,4,449,26,141,3,66,5,9,0,45,6,20,1,3,3,22,0,41,5,164,2,36,12,14,0,24,10,314,5,36,9,419,1,541,71,8,1,5,0,3,0,5,0,1,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,13,0,5,4,1,0,6,0,4,1,0,0,3,0,6,4,24,0,5,2,3,0,13,2,21,1,3,1,26,0,31,10,4,22,0,19,0,2,1,16,0,6,0,2,0,2,0,9,0,4,0,1,0,0,0,1,0,9,0,2,0,5,0,11,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,2,0,1,0,0,0,3,1,4,0,0,0,3,0,9,23,259,2,395,4,17,1,248,11,50,0,17,8,43,3,209,4,13,1,9,0,0,0,8,2,28,0,18,7,25,4,161,22,382,1,464,2,12,3,224,0,19,0,7,0,21,0,160,25,283,3,217,5,7,0,98,20,237,1,156,12,131,10,628,Normal
